radio;mcc;net;area;cell;unit;lon;lat;range;samples;changeable;created;updated;averageSignal
UMTS;218;5;28;1321921;344;17.9699;44.6445;853;50;1;1735752217;1735775294;0
LTE;218;90;4061;95414;-1;17.9703;44.6437;802;50;1;1735752217;1735775294;0
LTE;218;90;4061;98742;-1;17.9794;44.6306;1000;14;1;1735752341;1735775288;0
UMTS;218;5;28;1316694;447;17.9708;44.6425;2291;50;1;1735752421;1735775294;0
LTE;218;90;4061;148662;-1;17.9908;44.6187;587;50;1;1735752461;1735775292;0
UMTS;218;5;28;1316691;444;17.99;44.6171;2237;31;1;1735752491;1735775292;0
UMTS;218;5;28;1317603;213;17.9877;44.6228;1219;50;1;1735752501;1735775292;0
LTE;218;90;4061;372405;-1;17.9887;44.6132;1000;10;1;1735752581;1735775290;0
LTE;218;90;4061;372407;-1;17.9865;44.6125;1000;5;1;1735752621;1735775290;0
LTE;218;90;4061;372406;-1;17.9868;44.6117;1000;4;1;1735752641;1735775290;0
LTE;218;90;4061;360887;-1;17.9973;44.6224;581;25;1;1735753041;1735775292;0
LTE;218;90;4061;342711;-1;18.0023;44.6293;1000;20;1;1735753131;1735775291;0
UMTS;218;5;28;1317601;214;17.9894;44.622;1202;50;1;1735753191;1735775292;0
LTE;218;90;4061;148661;-1;17.9837;44.6214;1000;5;1;1735753541;1735775292;0
UMTS;218;90;306;490816;6;17.9575;44.6539;1000;2;1;1735754444;1735775294;0
UMTS;218;90;306;490067;382;17.9575;44.654;1000;2;1;1735754424;1735775294;0
UMTS;218;90;306;490446;342;17.9575;44.654;1000;1;1;1735754995;1735754995;0
UMTS;218;3;40;208468;3;18.2188;42.6662;1198;33;1;1735796421;1735910702;0
GSM;218;3;40;1933;-1;18.2931;42.6869;2175;8;1;1735796801;1735910703;0
GSM;218;3;40;4738;-1;18.2893;42.685;1000;21;1;1735796871;1735910703;0
GSM;218;3;40;4737;-1;18.3285;42.6871;1000;20;1;1735797061;1735910703;0
GSM;218;3;40;1406;-1;18.3422;42.6958;1041;14;1;1735797151;1735910703;0
GSM;218;3;40;4736;-1;18.3476;42.7004;1000;23;1;1735797191;1735910703;0
GSM;218;3;40;1409;-1;18.3505;42.7097;1000;8;1;1735797381;1735910703;0
GSM;218;3;40;1408;-1;18.3645;42.7233;2327;37;1;1735797451;1735910704;0
GSM;218;3;40;1410;-1;18.3471;42.7142;1000;10;1;1735797471;1735910704;0
GSM;218;3;40;3548;-1;18.352;42.7195;1000;8;1;1735797581;1735910704;0
GSM;218;3;40;3549;-1;18.3527;42.7265;1000;18;1;1735797631;1735910704;0
GSM;218;3;40;3547;-1;18.3818;42.7212;1000;9;1;1735797821;1735910704;0
GSM;218;3;40;4548;-1;18.3938;42.7275;1000;5;1;1735797921;1735910704;0
GSM;218;3;40;2921;-1;18.3966;42.7459;1542;14;1;1735797961;1735910704;0
GSM;218;3;40;2922;-1;18.3978;42.7558;3662;50;1;1735797981;1735910705;0
GSM;218;3;40;2920;-1;18.405;42.7809;1237;24;1;1735798131;1735910705;0
LTE;218;3;2;68410;-1;18.4075;42.7926;1000;4;1;1735798331;1735910705;0
UMTS;218;3;40;1408;3;18.4149;42.7959;1000;4;1;1735798371;1735910705;0
UMTS;218;3;40;210150;17;18.414;42.7973;1000;4;1;1735798381;1735910705;0
LTE;218;3;41;2689539;-1;18.4128;42.7986;1000;4;1;1735798391;1735910705;0
UMTS;218;3;40;260620;6;18.5566;43.1483;18897;51;1;1735798401;1735910739;0
UMTS;218;3;40;208208;154;18.5643;43.1773;2487;21;1;1735801372;1735910746;0
UMTS;218;3;40;210078;8;18.5685;43.1937;1260;42;1;1735804902;1735910710;0
UMTS;218;3;40;210079;9;18.5835;43.2278;1000;21;1;1735805232;1735910711;0
GSM;218;5;18;15211;-1;18.5938;43.2325;1000;1;1;1735805402;1735805402;0
LTE;218;5;41;2780417;-1;18.6081;43.24;1425;3;1;1735805492;1735910711;0
UMTS;218;5;40;15211;9;18.6154;43.2445;1000;3;1;1735805502;1735910711;0
UMTS;218;3;40;217468;74;18.6193;43.2718;2948;25;1;1735805512;1735910711;0
UMTS;218;3;40;217451;11;18.6895;43.3346;788;30;1;1735806682;1735910712;0
UMTS;218;3;40;209419;4;18.7625;43.393;4886;22;1;1735808052;1735910751;0
UMTS;218;3;40;209420;5;18.7604;43.4238;2707;50;1;1735808662;1735910714;0
UMTS;218;3;40;217440;26;18.6215;43.5244;6755;42;1;1735809762;1735910716;0
LTE;218;90;4151;182609;-1;18.6217;43.5117;1000;6;1;1735810222;1735910715;0
LTE;218;90;4151;180564;-1;18.6022;43.5273;1957;13;1;1735810252;1735910716;0
LTE;218;90;330;130823;-1;18.5924;43.5356;1000;3;1;1735810472;1735910716;0
LTE;218;90;4151;177746;-1;18.5651;43.5604;1000;7;1;1735810882;1735910716;0
LTE;218;90;4151;177747;-1;18.4995;43.5958;1000;9;1;1735811352;1735910717;0
LTE;218;90;4151;215378;-1;18.477;43.6135;2517;21;1;1735811382;1735910741;0
LTE;218;90;4074;126545;-1;18.4688;43.621;1000;11;1;1735811722;1735910718;0
UMTS;218;90;40;21976;5;18.4672;43.6272;1000;5;1;1735811832;1735910718;0
UMTS;218;3;40;222358;5;18.4422;43.6986;8054;22;1;1735811852;1735910751;0
UMTS;218;3;40;234618;140;18.405;43.7406;3952;30;1;1735812902;1735910720;0
UMTS;218;3;40;227378;140;18.4038;43.7584;2160;45;1;1735813132;1735910720;0
UMTS;218;3;40;227379;148;18.3749;43.7758;1000;11;1;1735813532;1735910720;0
UMTS;218;3;40;248416;334;18.3606;43.7823;1000;9;1;1735813652;1735910720;0
UMTS;218;3;40;226739;350;18.3748;43.8302;3836;21;1;1735814242;1735910721;0
UMTS;218;3;40;248417;27;18.3833;43.8349;3476;50;1;1735814792;1735910721;0
UMTS;218;3;40;209758;11;18.3957;43.8431;1000;3;1;1735815372;1735910721;0
UMTS;218;3;40;206900;150;18.3957;43.8443;1000;3;1;1735815392;1735910721;0
UMTS;218;3;40;206906;168;18.4019;43.8514;750;28;1;1735815452;1735910721;0
UMTS;218;3;40;226712;388;18.4319;43.8594;1000;6;1;1735874717;1735910722;0
UMTS;218;3;40;226624;506;18.4125;43.8577;757;27;1;1735878467;1735910722;0
UMTS;218;3;40;226664;358;18.3791;43.8569;1033;37;1;1735880867;1735910723;0
UMTS;218;3;40;207498;249;18.3533;43.8525;1101;38;1;1735881057;1735910723;0
UMTS;218;3;40;226736;254;18.3189;43.8999;5746;50;1;1735881287;1735910723;0
UMTS;218;3;40;220268;369;18.2055;43.9923;1000;21;1;1735882467;1735910762;0
UMTS;218;3;40;221519;10;18.1078;44.073;1000;6;1;1735883148;1735910763;0
UMTS;218;3;40;207938;295;18.0176;44.1342;1000;21;1;1735883657;1735910765;0
UMTS;218;3;70;220609;189;18.0024;44.1348;1000;16;1;1735883708;1735910765;0
UMTS;218;3;40;207939;303;17.993;44.1347;1000;7;1;1735883748;1735910765;0
UMTS;218;3;70;209050;30;17.9728;44.1745;4705;22;1;1735883768;1735910765;0
UMTS;218;3;70;212213;484;17.9519;44.2008;1000;22;1;1735884068;1735910765;0
UMTS;218;3;70;208239;13;17.9054;44.2366;1000;21;1;1735884218;1735910766;0
UMTS;218;3;70;232769;77;17.9006;44.2387;1848;23;1;1735884338;1735910766;0
UMTS;218;3;70;232768;77;17.901;44.24;1583;50;1;1735884598;1735910766;0
UMTS;218;3;70;208238;9;17.8937;44.2564;1000;8;1;1735884818;1735910766;0
UMTS;218;3;70;208240;16;17.8834;44.2602;1000;21;1;1735884848;1735910766;0
LTE;218;3;71;2768387;-1;17.8833;44.2802;1000;2;1;1735885018;1735910766;0
UMTS;218;90;308;427605;200;17.9059;44.3033;1129;5;1;1735885187;1735910766;0
UMTS;218;90;308;427606;208;17.9048;44.3063;1418;8;1;1735885198;1735910766;0
UMTS;218;90;308;425010;385;17.9031;44.3134;1000;5;1;1735885268;1735910767;0
UMTS;218;3;70;217959;486;17.9211;44.3355;3225;24;1;1735885328;1735910767;0
UMTS;218;3;70;208718;45;18.0577;44.4495;1000;7;1;1735886768;1735910769;0
UMTS;218;3;70;212513;425;18.0756;44.4846;2226;27;1;1735886888;1735910769;0
UMTS;218;3;70;220092;202;18.0816;44.5008;990;36;1;1735887118;1735910769;0
UMTS;218;3;70;212512;292;18.0822;44.5137;1000;14;1;1735887218;1735910769;0
UMTS;218;90;306;490347;446;18.0904;44.5453;1000;1;1;1735887588;1735887588;0
UMTS;218;90;306;491265;368;18.0915;44.5474;1000;8;1;1735887608;1735910770;0
UMTS;218;3;70;210270;66;18.0817;44.706;1342;16;1;1735895597;1735964884;0
UMTS;218;3;70;219992;55;18.0858;44.7098;1000;12;1;1735895668;1735964884;0
UMTS;218;3;70;210274;66;18.0906;44.7139;1000;6;1;1735895738;1735964884;0
UMTS;218;3;70;250643;344;18.0983;44.7223;1215;19;1;1735896188;1735964885;0
UMTS;218;3;70;250644;352;18.0904;44.7136;1000;3;1;1735896358;1735964884;0
UMTS;218;3;70;210273;65;18.0982;44.7209;698;30;1;1735897225;1735964885;0
UMTS;218;3;70;250642;154;18.1007;44.752;1338;45;1;1735898865;1735964885;0
UMTS;218;3;70;210213;154;18.0544;44.7571;1538;24;1;1735899222;1735964886;0
UMTS;218;3;70;210214;162;18.0435;44.7836;2183;50;1;1735899659;1735964887;0
UMTS;218;3;70;210215;3;18.0453;44.7975;1000;21;1;1735899909;1735964886;0
UMTS;218;3;30;260640;40;18.064;44.8481;5138;42;1;1735899979;1735964887;0
UMTS;218;3;70;210212;146;18.0678;44.8319;843;32;1;1735900149;1735964887;0
UMTS;218;3;70;207678;277;18.0738;44.8675;1057;23;1;1735900399;1735964888;0
UMTS;218;3;70;260640;438;18.0851;44.8756;1000;4;1;1735900529;1735964887;0
UMTS;218;3;70;218840;446;18.1164;44.9349;1000;14;1;1735900889;1735964888;0
UMTS;218;3;70;218838;430;18.1698;44.929;1654;50;1;1735900999;1735964889;0
UMTS;218;3;30;217870;88;18.208;44.9453;2264;50;1;1735901299;1735964889;0
UMTS;218;3;30;217868;72;18.2615;44.9697;3091;23;1;1735901569;1735964889;0
UMTS;218;3;30;224620;136;18.3052;44.9884;2944;50;1;1735902022;1735964890;0
UMTS;218;3;30;224629;136;18.2767;44.9713;1000;1;1;1735902458;1735902458;0
GSM;218;3;30;1310;-1;18.2955;45.035;1181;19;1;1735903113;1735964890;0
GSM;218;3;30;2325;-1;18.2874;45.0517;1000;18;1;1735903203;1735964890;0
UMTS;218;3;30;209068;11;18.2914;45.0947;1401;19;1;1735903372;1735964891;0
UMTS;218;3;30;229641;349;18.3162;45.1067;1093;17;1;1735903562;1735964891;0
UMTS;218;5;20;686103;265;17.2098;44.6939;1000;1;1;1738756798;1738756798;0
LTE;218;3;51;2715393;-1;17.2098;44.6939;1000;1;1;1738756798;1738756798;0
UMTS;218;90;306;490506;224;17.995;44.6673;1000;14;1;1739459864;1739680806;0
GSM;218;90;6;24635;-1;17.9887;44.6649;1000;1;1;1739462434;1739462434;0
UMTS;218;90;306;489281;254;17.9972;44.6683;1000;6;1;1739463125;1739680806;0
UMTS;218;5;28;1316312;410;18.0179;44.677;1164;25;1;1739463185;1739680806;0
UMTS;218;90;306;490447;350;17.9001;44.6504;1000;13;1;1739663461;1739856303;0
UMTS;218;90;306;490069;398;17.9001;44.6504;1000;13;1;1739663461;1739856303;0
UMTS;218;90;306;490709;151;17.899;44.6515;1000;8;1;1739663513;1739856303;0
UMTS;218;5;28;1346693;446;17.9017;44.6486;1000;15;1;1739663801;1739856303;0
